Activity ID,Activity Type [attrib],Task Name,Due At,Completed At,Farm Name,Field Name,Field ID,Job Status
1166244,ActualActivity,Clean up Herbicide,,2019-03-31T09:00:28.000-06:00,Elbon,E-05,416069,COMPLETE-NO-DUE-DATE-SET
1166244,ActualActivity,Clean up Herbicide,,2019-03-31T09:00:28.000-06:00,Las Animas,L-11,415998,COMPLETE-NO-DUE-DATE-SET
1166245,ActualActivity,Wilcox Performer - Pre Plant Herbicide,2019-03-15T13:00:00.000-06:00,2019-03-30T18:30:00.000-06:00,Delta Ranch,D-26,416135,COMPLETE-LATE
1166246,ActualActivity,Ring Roller,2019-03-16T13:00:00.000-06:00,2019-03-31T09:00:00.000-06:00,Delta Ranch,D-26,416135,COMPLETE-LATE
1167124,ActualActivity,Tomato transplant,,2019-04-02T12:00:15.000-06:00,Delta Ranch,D-11,416060,COMPLETE-NO-DUE-DATE-SET
1167224,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-01T09:30:00.000-06:00,Delta Ranch,D-01,416056,COMPLETE-LATE
1167228,ActualActivity,Furrow Irrigation,,2019-03-30T17:30:05.000-06:00,Elbon,E-07,416010,COMPLETE-NO-DUE-DATE-SET
1167229,ActualActivity,Cotton Planting PHY881,2019-04-01T13:00:00.000-06:00,2019-03-31T16:30:00.000-06:00,Delta Ranch,D-28,416133,COMPLETE-ON-TIME
1167237,ActualActivity,preplant culivation,2019-04-01T13:00:00.000-06:00,2019-03-31T15:00:00.000-06:00,Delta Ranch,D-03,416055,COMPLETE-ON-TIME
1167244,ActualActivity,1st culitvation,2019-03-31T13:00:00.000-06:00,2019-03-29T18:30:00.000-06:00,Pick Anderson,P-17,416033,COMPLETE-ON-TIME
1167573,ActualActivity,Fungicide,2019-03-28T13:00:00.000-06:00,2019-03-29T10:55:00.000-06:00,Lone Tree,T-05,416047,COMPLETE-LATE
1167573,ActualActivity,Fungicide,2019-03-28T13:00:00.000-06:00,2019-03-29T10:55:00.000-06:00,Pick Anderson,P-14E,416003,COMPLETE-LATE
1167573,ActualActivity,Fungicide,2019-03-28T13:00:00.000-06:00,2019-03-29T10:55:00.000-06:00,Pick Anderson,P-14W,416002,COMPLETE-LATE
1167576,ActualActivity,Herbicide,2019-03-28T13:00:00.000-06:00,2019-03-29T11:30:00.000-06:00,Hereford,H-02,416098,COMPLETE-LATE
1167576,ActualActivity,Herbicide,2019-03-28T13:00:00.000-06:00,2019-03-29T11:30:00.000-06:00,Las Animas,L-10,415992,COMPLETE-LATE
1167576,ActualActivity,Herbicide,2019-03-28T13:00:00.000-06:00,2019-03-29T11:30:00.000-06:00,Pick Anderson,P-35,416008,COMPLETE-LATE
1167576,ActualActivity,Herbicide,2019-03-28T13:00:00.000-06:00,2019-03-29T11:30:00.000-06:00,Pick Anderson,P-36,416113,COMPLETE-LATE
1167576,ActualActivity,Herbicide,2019-03-28T13:00:00.000-06:00,2019-03-29T11:30:00.000-06:00,Pick Anderson,P-39,416110,COMPLETE-LATE
1167580,ActualActivity,Clean up herbicide,2019-03-29T13:00:00.000-06:00,2019-03-30T11:00:00.000-06:00,Pick Anderson,P-13E,416006,COMPLETE-LATE
1167951,ActualActivity,Lorox,,2019-04-01T13:00:35.000-06:00,Delta Ranch,D-06,416057,COMPLETE-NO-DUE-DATE-SET
1168304,ActualActivity,1st Cultivation,2019-05-16T13:00:00.000-06:00,2019-03-29T16:00:00.000-06:00,Delta Ranch,D-14,416062,COMPLETE-ON-TIME
1169582,ActualActivity,Clean up herbicide,,2019-04-01T18:55:04.000-06:00,Pick Anderson,P-16W,416035,COMPLETE-NO-DUE-DATE-SET
1169582,ActualActivity,Clean up herbicide,,2019-04-01T18:55:04.000-06:00,Pick Anderson,P-18,416032,COMPLETE-NO-DUE-DATE-SET
1169814,ActualActivity,Un-32 application,,2019-04-02T07:01:38.509-06:00,Pick Anderson,P-15,416036,COMPLETE-NO-DUE-DATE-SET
1170965,ActualActivity,Corn planting,,2019-03-28T17:00:44.000-06:00,Las Animas,L-20,415999,COMPLETE-NO-DUE-DATE-SET
1170978,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-01T12:00:00.000-06:00,Kreyenhagen,K-02,416127,COMPLETE-LATE
1170983,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-01T17:00:00.000-06:00,Hereford,H-25N,416001,COMPLETE-LATE
1170983,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-01T17:00:00.000-06:00,Hereford,H-25S,416097,COMPLETE-LATE
1170987,ActualActivity,Liliston,2019-03-15T13:00:00.000-06:00,2019-04-01T07:30:00.000-06:00,Hereford,H-24,416093,COMPLETE-LATE
1170990,ActualActivity,Liliston,2019-03-15T13:00:00.000-06:00,2019-04-01T16:30:00.000-06:00,Hereford,H-23,416094,COMPLETE-LATE
1170997,ActualActivity,Preplant culivation,2019-04-02T13:00:00.000-06:00,2019-04-01T16:30:00.000-06:00,Elbon,E-08,416071,COMPLETE-ON-TIME
1171007,ActualActivity,Preplant culitvation,2019-04-02T13:00:00.000-06:00,2019-04-01T17:00:00.000-06:00,Pick Anderson,P-27,416025,COMPLETE-ON-TIME
1171029,ActualActivity,Herbicide,2019-03-26T13:00:00.000-06:00,2019-04-01T10:40:00.000-06:00,Hereford,H-18,416084,COMPLETE-LATE
1171048,ActualActivity,Tomato transplant,,2019-04-13T09:45:50.000-06:00,Las Animas,L-04,416116,COMPLETE-NO-DUE-DATE-SET
1174488,ActualActivity,Drip Irrigation,,2019-04-05T07:14:03.000-06:00,Pick Anderson,P-14W,416002,COMPLETE-NO-DUE-DATE-SET
1175620,ActualActivity,remove tape,2019-04-03T13:00:00.000-06:00,2019-04-02T16:00:00.000-06:00,Las Animas,L-07E-Center,427943,COMPLETE-ON-TIME
1175622,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-02T16:00:00.000-06:00,Delta Ranch,D-03,416055,COMPLETE-LATE
1175626,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-02T11:00:00.000-06:00,Las Animas,L-21,416078,COMPLETE-LATE
1175635,ActualActivity,4-10-10 Sidedress,2019-02-17T13:00:00.000-07:00,2019-04-02T10:00:00.000-06:00,Delta Ranch,D-02,416000,COMPLETE-LATE
1175641,ActualActivity,preplant culitvation,2019-04-03T13:00:00.000-06:00,2019-04-02T23:00:00.000-06:00,Delta Ranch,D-02,416000,COMPLETE-ON-TIME
1175647,ActualActivity,4-10-10 Sidedress,2019-02-17T13:00:00.000-07:00,2019-03-31T16:00:00.000-06:00,Pick Anderson,P-18,416032,COMPLETE-LATE
1175651,ActualActivity,Cultivation,2019-04-18T13:00:00.000-06:00,2019-04-02T12:00:00.000-06:00,Elbon,E-06,416070,COMPLETE-ON-TIME
1175657,ActualActivity,preplant culivation,2019-04-03T13:00:00.000-06:00,2019-04-02T12:00:00.000-06:00,Pick Anderson,P-26,416021,COMPLETE-ON-TIME
1175662,ActualActivity,preplant culivation,2019-04-03T13:00:00.000-06:00,2019-04-02T12:00:00.000-06:00,Pick Anderson,P-25,416022,COMPLETE-ON-TIME
1178483,ActualActivity,4-10-10 Sidedress,2019-02-17T13:00:00.000-07:00,2019-04-03T11:00:00.000-06:00,Delta Ranch,D-05N,455870,COMPLETE-LATE
1178483,ActualActivity,4-10-10 Sidedress,2019-02-17T13:00:00.000-07:00,2019-04-03T11:00:00.000-06:00,Delta Ranch,D-05S,455869,COMPLETE-LATE
1178488,ActualActivity,Wilcox Performer - Pre Plant Herbicide,2019-03-15T13:00:00.000-06:00,2019-04-01T17:00:00.000-06:00,Pick Anderson,P-16W,416035,COMPLETE-LATE
1178489,ActualActivity,Wilcox Performer - Pre Plant Herbicide,2019-03-15T13:00:00.000-06:00,2019-03-31T15:30:00.000-06:00,Delta Ranch,D-11,416060,COMPLETE-LATE
1178498,ActualActivity,Clean up Herbicide,,2019-04-03T12:00:14.000-06:00,Las Animas,L-09,415991,COMPLETE-NO-DUE-DATE-SET
1178868,ActualActivity,Drip Irrigation subsurface,,2019-04-02T10:00:56.000-06:00,Las Animas,L-07E-South,427942,IN-PROGRESS-NO-DUE-DATE-SET
1178869,ActualActivity,Drip Irrigation subsurface,,2019-04-03T13:30:01.000-06:00,Las Animas,L-07E-South,427942,COMPLETE-NO-DUE-DATE-SET
1178895,ActualActivity,Weeding Crew 2nd Pass,,2019-04-02T17:30:55.000-06:00,Las Animas,L-07E-South,427942,COMPLETE-NO-DUE-DATE-SET
1178970,ActualActivity,Pre Irrigation- Sprinkler 12hrs/ set,,2019-04-02T23:00:37.000-06:00,Elbon,E-02,416066,COMPLETE-NO-DUE-DATE-SET
1178973,ActualActivity,Extracting the tape,,2019-04-02T14:00:30.000-06:00,Las Animas,L-07EN Center,437531,COMPLETE-NO-DUE-DATE-SET
1179029,ActualActivity,Removing sprinkler from field,,2019-04-02T17:00:25.000-06:00,Pick Anderson,P-06,416046,COMPLETE-NO-DUE-DATE-SET
1179059,ActualActivity,Removing sprinkler,,2019-04-03T22:00:37.000-06:00,Pick Anderson,P-03,416045,COMPLETE-NO-DUE-DATE-SET
1179347,ActualActivity,Transplanting,,2019-04-03T16:30:12.000-06:00,Pick Anderson,P-16W,416035,COMPLETE-NO-DUE-DATE-SET
1179348,ActualActivity,Transplanting,,2019-04-04T16:00:42.000-06:00,Delta Ranch,D-02,416000,COMPLETE-NO-DUE-DATE-SET
1180257,ActualActivity,Planting,2019-04-15T13:00:00.000-06:00,2019-04-03T11:30:00.000-06:00,Deep Well,W-01,416012,COMPLETE-ON-TIME
1180261,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-03T13:30:00.000-06:00,Hereford,H-23,416094,COMPLETE-LATE
1180274,ActualActivity,preplant culivation,2019-04-04T13:00:00.000-06:00,2019-04-03T10:30:00.000-06:00,Pick Anderson,P-43,416020,COMPLETE-ON-TIME
1180280,ActualActivity,preplant culivation,2019-04-04T13:00:00.000-06:00,2019-04-03T13:00:00.000-06:00,Pick Anderson,P-24,416023,COMPLETE-ON-TIME
1180310,ActualActivity,preplant culivation,2019-04-04T13:00:00.000-06:00,2019-04-03T16:30:00.000-06:00,Pick Anderson,P-22,416029,COMPLETE-ON-TIME
1180326,ActualActivity,apply chicken manure pellets,2019-04-05T13:00:00.000-06:00,2019-04-03T17:00:00.000-06:00,Las Animas,L-02,415988,COMPLETE-ON-TIME
1180334,ActualActivity,Cultivation,2019-04-18T13:00:00.000-06:00,2019-04-04T09:30:00.000-06:00,Delta Ranch,D-06,416057,COMPLETE-ON-TIME
1180536,ActualActivity,Wilcox Performer - Pre Plant Herbicide,2019-03-15T13:00:00.000-06:00,2019-04-04T09:00:00.000-06:00,Delta Ranch,D-05N,455870,COMPLETE-LATE
1180536,ActualActivity,Wilcox Performer - Pre Plant Herbicide,2019-03-15T13:00:00.000-06:00,2019-04-04T09:00:00.000-06:00,Delta Ranch,D-05S,455869,COMPLETE-LATE
1183140,ActualActivity,Apply can-17,,2019-04-04T15:00:46.000-06:00,Pick Anderson,P-17,416033,COMPLETE-NO-DUE-DATE-SET
1183539,ActualActivity,Hand weeding,,2019-04-04T12:07:09.178-06:00,Pick Anderson,P-14W,416002,COMPLETE-NO-DUE-DATE-SET
1183573,ActualActivity,Prefer herbicide,,2019-04-04T10:00:32.000-06:00,Delta Ranch,D-18 Block #1,432298,IN-PROGRESS-NO-DUE-DATE-SET
1183573,ActualActivity,Prefer herbicide,,2019-04-04T10:00:32.000-06:00,Delta Ranch,D-19 Block #1,432289,IN-PROGRESS-NO-DUE-DATE-SET
1183584,ActualActivity,Goal Pre Emergent,,2019-04-03T10:00:03.000-06:00,Pick Anderson,P-14E,416003,COMPLETE-NO-DUE-DATE-SET
1183865,ActualActivity,Broad leaf herbicide,2019-03-02T12:00:00.000-07:00,2019-04-04T15:22:01.519-06:00,Lone Tree,T-10 #02,457505,COMPLETE-LATE
1183865,ActualActivity,Broad leaf herbicide,2019-03-02T12:00:00.000-07:00,2019-04-04T15:22:01.519-06:00,Lone Tree,T-10 #03,457506,COMPLETE-LATE
1183939,ActualActivity,Spot treat burn down,2019-03-05T12:00:00.000-07:00,2019-03-08T15:45:00.000-07:00,Delta Ranch,D-10,416059,COMPLETE-LATE
1183950,ActualActivity,Herbicide,2019-02-08T12:00:00.000-07:00,2019-04-04T16:00:34.251-06:00,Delta Ranch,D-27,416136,COMPLETE-LATE
1183950,ActualActivity,Herbicide,2019-02-08T12:00:00.000-07:00,2019-04-04T16:00:34.251-06:00,Delta Ranch,D-29,416134,COMPLETE-LATE
1183950,ActualActivity,Herbicide,2019-02-08T12:00:00.000-07:00,2019-04-04T16:00:34.251-06:00,Hereford,H-07,416104,COMPLETE-LATE
1183956,ActualActivity,Round up/Prowl,2019-03-06T12:00:00.000-07:00,2019-04-04T16:09:08.621-06:00,Las Animas,L-22,416079,COMPLETE-LATE
1183956,ActualActivity,Round up/Prowl,2019-03-06T12:00:00.000-07:00,2019-04-04T16:09:08.621-06:00,Las Animas,L-32,415994,COMPLETE-LATE
1183998,ActualActivity,Herbicide,2019-02-21T12:00:00.000-07:00,2019-04-04T17:14:51.878-06:00,Delta Ranch,D-05N,455870,COMPLETE-LATE
1183998,ActualActivity,Herbicide,2019-02-21T12:00:00.000-07:00,2019-04-04T17:14:51.878-06:00,Delta Ranch,D-05S,455869,COMPLETE-LATE
1183999,ActualActivity,Connecting sprinklers,,2019-04-04T12:00:29.000-06:00,Elbon,E-06,416070,COMPLETE-NO-DUE-DATE-SET
1184000,ActualActivity,Herbicide,2019-02-21T12:00:00.000-07:00,2019-04-04T17:22:40.107-06:00,Delta Ranch,D-07,416058,COMPLETE-LATE
1184002,ActualActivity,Connecting sprinklers,,2019-04-04T15:06:24.000-06:00,Elbon,E-06,416070,COMPLETE-NO-DUE-DATE-SET
1184007,ActualActivity,Connecting sprinklers,,2019-04-04T15:00:54.000-06:00,Delta Ranch,D-06,416057,COMPLETE-NO-DUE-DATE-SET
1186294,ActualActivity,Connect drip tape,,2019-04-05T15:00:31.000-06:00,Pick Anderson,P-38,416108,COMPLETE-NO-DUE-DATE-SET
1190098,ActualActivity,Connect Drip Tape,,2019-04-05T13:00:14.000-06:00,Lone Tree,T-05,416047,COMPLETE-NO-DUE-DATE-SET
1190656,ActualActivity,Cutting the rows in drain side,,2019-04-05T14:00:26.000-06:00,Delta Ranch,D-15,416117,COMPLETE-NO-DUE-DATE-SET
1190661,ActualActivity,Cutting the rows in drain side,,2019-04-05T17:00:04.000-06:00,Delta Ranch,D-06,416057,COMPLETE-NO-DUE-DATE-SET
1190860,ActualActivity,Hand weeding,,2019-04-06T17:30:31.000-06:00,Pick Anderson,P-14W,416002,COMPLETE-NO-DUE-DATE-SET
1190861,ActualActivity,Drip Irrigation,,2019-04-06T08:30:28.000-06:00,Pick Anderson,P-14W,416002,IN-PROGRESS-NO-DUE-DATE-SET
1190867,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-05T00:30:00.000-06:00,Elbon,E-08,416071,COMPLETE-LATE
1190869,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-04T18:00:00.000-06:00,Pick Anderson,P-27,416025,COMPLETE-LATE
1190870,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-06T07:46:36.575-06:00,Pick Anderson,P-43,416020,COMPLETE-LATE
1190872,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-04T10:30:00.000-06:00,Hereford,H-24,416093,COMPLETE-LATE
1190879,ActualActivity,Liliston preplant,2019-03-09T13:00:00.000-07:00,2019-04-04T15:30:00.000-06:00,Pick Anderson,P-20,416031,COMPLETE-LATE
1190881,ActualActivity,Liliston preplant,2019-03-09T13:00:00.000-07:00,2019-04-04T19:00:00.000-06:00,Pick Anderson,P-21,416030,COMPLETE-LATE
1190882,ActualActivity,Liliston preplant,2019-03-09T13:00:00.000-07:00,2019-04-04T13:30:00.000-06:00,Pick Anderson,P-09,416038,COMPLETE-LATE
1190884,ActualActivity,Liliston,2019-03-09T13:00:00.000-07:00,2019-04-04T18:30:00.000-06:00,Pick Anderson,P-10,416039,COMPLETE-LATE
1190886,ActualActivity,1st Cultivation,2019-05-16T13:00:00.000-06:00,2019-04-05T10:00:00.000-06:00,Delta Ranch,D-12,416132,COMPLETE-ON-TIME
1190902,ActualActivity,stubble disc,2019-04-06T13:00:00.000-06:00,2019-04-05T09:00:00.000-06:00,Hereford,H-02,416098,COMPLETE-ON-TIME
1190909,ActualActivity,cilivation,2019-04-06T13:00:00.000-06:00,2019-04-05T11:00:00.000-06:00,Lone Tree,T-05,416047,COMPLETE-ON-TIME
1190915,ActualActivity,Open up beds,2019-03-09T13:00:00.000-07:00,2019-04-04T18:00:00.000-06:00,Kreyenhagen,K-06,416123,COMPLETE-LATE
1190917,ActualActivity,4-10-10 Sidedress,2019-02-17T13:00:00.000-07:00,2019-04-04T18:00:00.000-06:00,Kreyenhagen,K-06,416123,COMPLETE-LATE
1190926,ActualActivity,optimizer,2019-04-06T13:00:00.000-06:00,2019-04-05T20:00:00.000-06:00,Lone Tree,T-06,416048,COMPLETE-ON-TIME
1190927,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-03-30T12:30:00.000-06:00,Lone Tree,T-01,416049,COMPLETE-LATE
1190929,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-04T13:30:00.000-06:00,Lone Tree,T-01,416049,COMPLETE-LATE
1190939,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-04T16:30:00.000-06:00,Lone Tree,T-02,416050,COMPLETE-LATE
1190941,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-04T19:30:00.000-06:00,Lone Tree,T-03,416051,COMPLETE-LATE
1190944,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-04T14:30:00.000-06:00,Lone Tree,T-07,416072,COMPLETE-LATE
1190949,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-04T17:30:00.000-06:00,Lone Tree,T-08,416073,COMPLETE-LATE
1190951,ActualActivity,Wilcox Performer - Pre Plant Herbicide,2019-03-15T13:00:00.000-06:00,2019-04-05T09:00:00.000-06:00,Pick Anderson,P-18,416032,COMPLETE-LATE
1190966,ActualActivity,Goal Pre Emergent,2019-03-21T13:00:00.000-06:00,2019-04-05T16:30:00.000-06:00,Lone Tree,T-05,416047,COMPLETE-LATE
1190966,ActualActivity,Goal Pre Emergent,2019-03-21T13:00:00.000-06:00,2019-04-05T16:30:00.000-06:00,Pick Anderson,P-14E,416003,COMPLETE-LATE
1190966,ActualActivity,Goal Pre Emergent,2019-03-21T13:00:00.000-06:00,2019-04-05T16:30:00.000-06:00,Pick Anderson,P-14W,416002,COMPLETE-LATE
1190973,ActualActivity,Liliston preplant,2019-03-09T13:00:00.000-07:00,2019-04-05T16:30:00.000-06:00,Pick Anderson,P-31,416028,COMPLETE-LATE
1190975,ActualActivity,Liliston,2019-03-09T13:00:00.000-07:00,2019-04-06T11:00:00.000-06:00,Pick Anderson,P-32,416027,COMPLETE-LATE
1190979,ActualActivity,4-10-10 Sidedress,2019-02-17T13:00:00.000-07:00,2019-04-05T17:30:00.000-06:00,Pick Anderson,P-02,416009,COMPLETE-LATE
1190984,ActualActivity,2nd Cultivation,2019-05-17T13:00:00.000-06:00,2019-04-05T15:30:00.000-06:00,Delta Ranch,D-14,416062,COMPLETE-ON-TIME
1191728,ActualActivity,Tomato 12hr drip no fert,,2019-04-06T18:30:05.000-06:00,Las Animas,L-04,416116,COMPLETE-NO-DUE-DATE-SET
1191749,ActualActivity,Drip Irrigation,,2019-04-06T14:00:23.000-06:00,Lone Tree,T-05,416047,COMPLETE-NO-DUE-DATE-SET
1191918,ActualActivity,Transplanting,,2019-04-05T17:00:43.000-06:00,Delta Ranch,D-05N,455870,COMPLETE-NO-DUE-DATE-SET
1191918,ActualActivity,Transplanting,,2019-04-05T17:00:43.000-06:00,Delta Ranch,D-05S,455869,COMPLETE-NO-DUE-DATE-SET
1191919,ActualActivity,Transplanting watermelon,,2019-04-07T16:30:49.000-06:00,Delta Ranch,D-19 Block #1,432289,COMPLETE-NO-DUE-DATE-SET
1191920,ActualActivity,Transplanting watermelon,,2019-04-06T13:00:41.000-06:00,Delta Ranch,D-18 Block #1,432298,COMPLETE-NO-DUE-DATE-SET
1191921,ActualActivity,Transplanting,,2019-04-06T17:00:44.000-06:00,Pick Anderson,P-18,416032,COMPLETE-NO-DUE-DATE-SET
1191922,ActualActivity,Transplanting tomato,,2019-04-08T11:00:15.000-06:00,Kreyenhagen,K-06,416123,COMPLETE-NO-DUE-DATE-SET
1191923,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-06T17:00:00.000-06:00,Pick Anderson,P-26,416021,COMPLETE-LATE
1191924,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-06T17:00:00.000-06:00,Pick Anderson,P-25,416022,COMPLETE-LATE
1191927,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-06T09:00:00.000-06:00,Hereford,H-25N,416001,COMPLETE-LATE
1191928,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-06T09:30:00.000-06:00,Hereford,H-25S,416097,COMPLETE-LATE
1191930,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-06T12:00:00.000-06:00,Kreyenhagen,K-02,416127,COMPLETE-LATE
1191938,ActualActivity,optimizer,2019-04-09T13:00:00.000-06:00,2019-04-05T19:30:00.000-06:00,Las Animas,L-07W,416139,COMPLETE-ON-TIME
1191973,ActualActivity,4-10-10 Sidedress,2019-04-09T13:00:00.000-06:00,2019-04-07T09:30:00.000-06:00,Pick Anderson,P-19,416011,COMPLETE-ON-TIME
1191974,ActualActivity,Wilcox Performer - Pre Plant Herbicide,2019-03-15T13:00:00.000-06:00,2019-04-07T10:00:00.000-06:00,Pick Anderson,P-02,416009,COMPLETE-LATE
1194090,ActualActivity,Decapper,2019-04-09T13:00:00.000-06:00,2019-04-07T13:30:00.000-06:00,Las Animas,L-21,416078,COMPLETE-ON-TIME
1194121,ActualActivity,preplant culitvation,2019-04-09T13:00:00.000-06:00,2019-04-06T16:30:00.000-06:00,Pick Anderson,P-01E,416043,COMPLETE-ON-TIME
1194124,ActualActivity,preplant culivation,2019-04-09T13:00:00.000-06:00,2019-04-07T16:00:00.000-06:00,Pick Anderson,P-01W,416044,COMPLETE-ON-TIME
1194132,ActualActivity,Open up beds,2019-03-09T13:00:00.000-07:00,2019-04-07T15:30:00.000-06:00,Delta Ranch,D-10,416059,COMPLETE-LATE
1194142,ActualActivity,Cotton De-Capping,2019-04-09T13:00:00.000-06:00,2019-04-07T10:30:00.000-06:00,Delta Ranch,D-03,416055,COMPLETE-ON-TIME
1194168,ActualActivity,preplant culitvation,2019-04-09T13:00:00.000-06:00,2019-04-08T07:30:00.000-06:00,Pick Anderson,P-34,416106,COMPLETE-ON-TIME
1195933,ActualActivity,Pistachio Pruning suckers,,2019-04-08T16:30:38.000-06:00,Las Animas,L-25,416075,COMPLETE-NO-DUE-DATE-SET
1195933,ActualActivity,Pistachio Pruning suckers,,2019-04-08T16:30:38.000-06:00,Las Animas,L-27,416076,COMPLETE-NO-DUE-DATE-SET
1195934,ActualActivity,Watermelon 10hrs,,2019-04-08T18:00:37.000-06:00,Delta Ranch,D-19 Block #1,432289,COMPLETE-NO-DUE-DATE-SET
1195935,ActualActivity,Watermelon 10HRS,,2019-04-08T17:30:24.000-06:00,Delta Ranch,D-18 Block #1,432298,COMPLETE-NO-DUE-DATE-SET
1195936,ActualActivity,Cutting the rows in drain side,,2019-04-06T16:00:12.000-06:00,Elbon,E-06,416070,COMPLETE-NO-DUE-DATE-SET
1195941,ActualActivity,Removing sprinklers,,2019-04-08T01:00:14.000-06:00,Elbon,E-02,416066,COMPLETE-NO-DUE-DATE-SET
1195950,ActualActivity,Sprinkler irrigation 24hr,,2019-04-07T21:00:12.000-06:00,Pick Anderson,P-05,416041,COMPLETE-NO-DUE-DATE-SET
1195950,ActualActivity,Sprinkler irrigation 24hr,,2019-04-07T21:00:12.000-06:00,Pick Anderson,P-07,416007,COMPLETE-NO-DUE-DATE-SET
1196509,ActualActivity,Transplanting,,2019-04-09T18:00:02.000-06:00,Pick Anderson,P-02,416009,COMPLETE-NO-DUE-DATE-SET
1196851,ActualActivity,Planting,,2019-04-08T09:30:37.000-06:00,Pick Anderson,P-24,416023,COMPLETE-NO-DUE-DATE-SET
1196865,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-09T09:30:00.000-06:00,Pick Anderson,P-20,416031,COMPLETE-LATE
1196870,ActualActivity,Planting,2019-04-09T13:00:00.000-06:00,2019-04-09T23:30:00.000-06:00,Pick Anderson,P-22,416029,COMPLETE-LATE
1196877,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-08T18:30:00.000-06:00,Hereford,H-24,416093,COMPLETE-LATE
1196879,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-08T18:00:00.000-06:00,Elbon,E-08,416071,COMPLETE-LATE
1196883,ActualActivity,4-10-10 Sidedress,2019-04-09T13:00:00.000-06:00,2019-04-08T15:30:00.000-06:00,Pick Anderson,P-37,416107,COMPLETE-ON-TIME
1196903,ActualActivity,stubble disc,2019-04-10T13:00:00.000-06:00,2019-04-08T13:00:00.000-06:00,Pick Anderson,P-45,416017,COMPLETE-ON-TIME
1196910,ActualActivity,stubble disc,2019-04-10T13:00:00.000-06:00,2019-04-09T10:00:00.000-06:00,Las Animas,L-37,415996,COMPLETE-ON-TIME
1196916,ActualActivity,Wilcox Performer - Pre Plant Herbicide,2019-03-15T13:00:00.000-06:00,2019-04-09T12:42:25.673-06:00,Pick Anderson,P-19,416011,COMPLETE-LATE
1197496,ActualActivity,Garlic Drip Irrigation 24 hr,,2019-04-09T15:00:38.000-06:00,Lone Tree,T-05,416047,COMPLETE-NO-DUE-DATE-SET
1198353,ActualActivity,1st cutting,,2019-04-10T17:00:51.000-06:00,Las Animas,L-32,415994,COMPLETE-NO-DUE-DATE-SET
1198393,ActualActivity,preplant cultivation,2019-04-05T13:00:00.000-06:00,2019-04-08T07:30:00.000-06:00,Pick Anderson,P-21,416030,COMPLETE-LATE
1198394,ActualActivity,Planting,2019-04-11T13:00:00.000-06:00,2019-04-09T12:00:00.000-06:00,Pick Anderson,P-21,416030,COMPLETE-ON-TIME
1198398,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-10T16:30:24.939-06:00,Pick Anderson,P-10,416039,COMPLETE-LATE
1198450,ActualActivity,Liliston,2019-03-09T13:00:00.000-07:00,2019-04-06T14:30:00.000-06:00,Pick Anderson,P-08,416037,COMPLETE-LATE
1198452,ActualActivity,Planting,2019-03-20T13:00:00.000-06:00,2019-04-10T15:00:22.596-06:00,Pick Anderson,P-08,416037,COMPLETE-LATE
1198458,ActualActivity,preplant culivation,,2019-04-09T18:00:00.000-06:00,Pick Anderson,P-47,416019,COMPLETE-NO-DUE-DATE-SET
1198469,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-09T16:30:00.000-06:00,Pick Anderson,P-27,416025,COMPLETE-LATE
1198477,ActualActivity,Cotton De-Capping,2019-04-01T13:00:00.000-06:00,2019-04-10T18:00:54.182-06:00,Pick Anderson,P-43,416020,COMPLETE-LATE
1198481,ActualActivity,preplant culivation,2019-04-11T13:00:00.000-06:00,2019-04-09T11:30:00.000-06:00,Pick Anderson,P-44,416016,COMPLETE-ON-TIME
