the_geom,property_name,name,area,stroke,stroke_width,marker_size,fill,fill_opacity,crop_name
0106000020E6100000010000000103000000010000001A00000097FCF9FD15315EC061BA58C3A58A4240EA589E0415315EC00C520D5AA88A42408FAE6BBD14315EC03FF87A57AB8A42403B24B35E14315EC017874F1A548B4240288BCCD056315EC0D956C95A5A8B4240C5F8C50F57315EC026C8529B298B424083B8634057315EC014C72EBADC8A42404F53536756315EC0A40ACBB1D68A42401674716854315EC0C1924B1ECF8A42406261FAEE51315EC0DAD63646C88A4240757F73E34F315EC02C1B5E12C48A4240FE0D41A648315EC0E0F776ECBE8A4240AC84A12B42315EC02DAADFCDB98A42406563736C3F315EC0380E4293B58A424076590C253D315EC08B05255DB18A4240A507AF683A315EC08D499A62AC8A4240401171F436315EC0E8392E81A88A42404F65628C33315EC0CC343D60A58A42409F9A39D52F315EC01AFB5C5CA38A4240F72B72202B315EC0B8FC110FA58A42402A00E21627315EC0A3034F08A98A424023843ED422315EC0F15A5C3FAC8A4240F5C8A3141F315EC084903B7BAC8A4240535C5F061C315EC0EDF7A65DA98A4240D177490419315EC03F7F8F00A78A424097FCF9FD15315EC061BA58C3A58A4240,Lone Tree,T-06,49.9 acre,#FF0000,1,medium,#FF0000,0.8,Basil
0106000020E6100000010000000103000000010000001500000010B497551C315EC09C20B82D038C4240E60FD14F20315EC0C6801354038C4240F49F9C9B28315EC0C8EFDE53FC8B4240F3A182B937315EC0B9E73625F38B4240592CCDC13B315EC03055DB8BEF8B42402A05E14140315EC02D6214F7EB8B42404ED5DAAD5A315EC0C1FF9715EE8B4240E755D0805D315EC0F32CBD10ED8B4240E46DC38C5D315EC07E3411E1E98B424023EF17245B315EC038D67489DE8B4240A534DA545A315EC0568D57E1D58B4240DFF697D659315EC034230F9CC78B4240E9A073C157315EC061562706968B42402303296057315EC0C8094502908B42403792DD8256315EC00CCEC2198B8B4240DA2268EC3C315EC0E4D2A721608B42405AB2096212315EC0D58770E75B8B42407E8A2B4312315EC0203E26CAC38B4240B6DF627212315EC0C5650E2CC78B424036692D9113315EC061F22397CA8B424010B497551C315EC09C20B82D038C4240,Lone Tree,T-01,44.4 acre,#FF0000,1,medium,#FF0000,0.8,Cotton Pima
0106000020E6100000010000000103000000010000000D00000069814F19C9305EC0D5ACB2323D8B424038EB5F41C8305EC02694D38C768B424066FEF7DBEC305EC0970DF76FA08B424010EE486B0F315EC0A692E31EC68B42409F0C479A10315EC06A89453AC58B424087BE4A1611315EC04603E71EC48B4240C8414B7810315EC0B2362AA55E8B42409A778A08F3305EC01E00E7B85A8B4240D90D28F3F0305EC075B9BA24598B4240AC5A8308ED305EC0978CC2DE548B42401EFC8184E7305EC064933EE94D8B42409D324055D8305EC03E68EBE53B8B424069814F19C9305EC0D5ACB2323D8B4240,Lone Tree,T-03,26.3 acre,#FF0000,1,medium,#FF0000,0.8,Cotton Pima
0106000020E6100000010000000103000000010000000B0000005043F5FE982F5EC038ACC3FFC28F42407E71E6B3992F5EC07C19FD64938F42404F4A811A982F5EC09AF14DB5908F42405085BA20962F5EC0735102B28F8F4240316D2B05682F5EC05D7830F08D8F4240F535A20C762F5EC0905086CAB68F4240D16382747B2F5EC0DD49C53FC58F42404FFBD5337E2F5EC0C6E9B77AC98F4240EEB64F85802F5EC054766311CB8F42405AC0D846842F5EC047920076CA8F42405043F5FE982F5EC038ACC3FFC28F4240,Delta Ranch,D-08N,19.9 acre,#00FF00,1,medium,#00FF00,0.8,Almond
0106000020E61000000100000001030000000100000008000000B1CC99A17F2F5EC0623B95758B8F4240F35C2D2A982F5EC0870BC2958C8F42409CCE999B992F5EC0D69EBB038A8F4240CBA3E3DC9A2F5EC0B1AC335D3D8F4240F664878A952F5EC040422D09398F4240A6BC3A78822F5EC07F692E1F388F42405FA79D09812F5EC0445046F1398F4240B1CC99A17F2F5EC0623B95758B8F4240,Delta Ranch,D-08S,9.7 acre,#FF0000,1,medium,#FF0000,0.8,Almond
0106000020E61000000100000001030000000100000026000000A7A4C71A4F305EC02E39EAC4788F4240C9AC61AC1E305EC0574BBDCE758F4240D6820B421D305EC04E890481768F4240627A46C01C305EC07D3A2F1C798F42404A2B42681C305EC061DBAB59908F4240C3B4A1421D305EC0D31B2802968F4240DC8CB82F20305EC0A0D8B3BE9B8F4240D77B5EA34F305EC002B6CB0DE18F42408AB4E05B71305EC070D7941613904240EC73D5F178305EC0F7A96EC01C904240DDBE751880305EC07851F825249042408C3BC64F83305EC08FC546652890424011A0A77F89305EC060EB86A1319042403767612C8F305EC02626EAD83D904240FB00A74096305EC0D6A3E51D4A904240AE7D63FE9B305EC0FE1FBFD551904240B9CA23F9A4305EC0F7F3074D5C9042401EAAA2D5A6305EC0043AEADE5A904240251E0C42B5305EC0CC7C27093490424066370610B5305EC062182C6731904240A5747F61B2305EC093E3EAAC28904240E356421BB0305EC00A98C01624904240B4A3C1E6AC305EC0DEEB90171F9042408DF7EB96A7305EC0238AD4C3179042408D2B45A898305EC05719D65206904240280DADEB95305EC085D8165801904240145E0AE793305EC0EA9C5544FB8F4240AC1BFBA992305EC03D9004F8EF8F4240604E65CE90305EC0BAC15805DF8F4240F86C71448F305EC0A69D0D36D88F42406C4968FB8C305EC081A8DC5FD48F42402573D66979305EC02BFF5941BB8F42404A28C18758305EC0CE395081948F4240285D4F4756305EC020C8426B8E8F42400D98D55A54305EC0E75529F8818F42406E932E0753305EC0B1191BAB7C8F42402706F05B52305EC0C33089647A8F4240A7A4C71A4F305EC02E39EAC4788F4240,Delta Ranch,D-05,54.2 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E61000000100000001030000000100000015000000CBD4BDA633305EC084661448F6904240925678D2CB2F5EC09542CCBC1E90424020558293C92F5EC08111B54618904240BC11836BC92F5EC021B00005139042403972B061CA2F5EC034F3022CD28F42402F59667DC92F5EC03EC63923CF8F4240D2B2CB09B72F5EC0596C6FCFCB8F42404584F0CCA12F5EC073B459E0C68F42400FB798ED9F2F5EC03E8019CEC68F4240280322079E2F5EC0A0BAA49BC88F4240C33C99899D2F5EC03AC2E916CA8F42405A14555C9D2F5EC0E53EE3171590424033FEFD249F2F5EC064C3F09E1D904240BAE2C3D4C22F5EC0DAF1DDA883904240619046B3DE2F5EC0F67FE5BAD29042404D7EBBD0F32F5EC04F867D8A0F914240AD021C16FA2F5EC0E73825E822914240EA85E376FD2F5EC064374F092C9142408B67314FFF2F5EC008AA50FB2D91424076911FDE01305EC048AE3A342F914240CBD4BDA633305EC084661448F6904240,Delta Ranch,D-01,83.9 acre,#FF0000,1,medium,#FF0000,0.8,Cotton Pima
0106000020E61000000100000001030000000100000011000000740B578561305EC074A1EF52FD8E4240241CD22E21305EC099658962F98E4240CCF771431D305EC05F44E6E0738F424005569D0251305EC0B7AC5197768F4240799BB2F351305EC078C37040768F424009EE1DAD52305EC04E6E69C7748F424095FD74B852305EC0688EBCC7718F4240F915E49852305EC0FEC545466A8F42401B3E3B5C53305EC03339872D668F4240A057A59E5A305EC0EDB65B53568F4240D634443A65305EC0643364B9418F42405B90E71A69305EC0376BA8DE388F4240C9AD39966A305EC03E80D5AC338F42402682CEA56A305EC0E815478D2F8F4240E5693DB268305EC0B0ACFBF9248F4240D7D00F9D62305EC04F4EDFDD048F4240740B578561305EC074A1EF52FD8E4240,Delta Ranch,D-06,36.4 acre,#FF0000,1,medium,#FF0000,0.8,Carrots
0106000020E6100000010000000103000000010000002A000000CA15DEE522305EC05CE674594C9042403F6F2A5261305EC0A2B437F8C290424026DF6C7363305EC0300DC347C4904240FCE3BD6A65305EC0E960FD9FC39042403C889D2974305EC01B649291B390424038842A357B305EC0465F419AB1904240BF0E9C33A2305EC0F819170E84904240B8E9CF7EA4305EC0543541D47D90424011018750A5305EC071C971A77490424082A8FB00A4305EC0F8DF4A766C9042403BFC3559A3305EC078D1579066904240B4C876BE9F305EC03F6F2A526190424074417DCB9C305EC0E3361AC05B9042406DFFCA4A93305EC0E31934F44F904240FF5BC98E8D305EC0DCD7817346904240BCB376DB85305EC02A8C2D04399042407C2C7DE882305EC0AA7D3A1E339042400664AF777F305EC04E452A8C2D9042405C5A0D897B305EC08065A549299042401CD3139678305EC0232D95B723904240BF9A030473305EC05C72DC291D904240C39E76F86B305EC0325A47551390424026DF6C7363305EC00E677E3507904240359886E123305EC0E4839ECDAA8F42402E56D4601A305EC0560E2DB29D8F4240DC63E94317305EC08109DCBA9B8F4240D2FBC6D79E2F5EC07AC7293A928F42408B4F01309E2F5EC0E449D235938F4240560E2DB29D2F5EC05D8AABCABE8F4240560E2DB29D2F5EC05665DF15C18F42401AA88C7F9F2F5EC008944DB9C28F42408B6CE7FBA92F5EC096ECD808C48F42403DD52137C32F5EC0AB7823F3C88F4240A79196CADB2F5EC0EBFF1CE6CB8F4240446E861BF02F5EC07233DC80CF8F42406B65C22FF52F5EC0DDB5847CD08F424059FAD005F52F5EC0F241CF66D58F4240C47C7901F62F5EC0CEA5B8AAEC8F42401D9430D3F62F5EC0478FDFDBF48F42404BB0389CF92F5EC0C078060DFD8F42401CB1169F02305EC0AB2688BA0F904240CA15DEE522305EC05CE674594C904240,Delta Ranch,D-03,131.8 acre,#FF0000,1,medium,#FF0000,0.8,Cotton Pima
0106000020E61000000100000001030000000100000018000000E76EA24CA12F5EC02AADA45E1E8E42407DD4F28AA02F5EC0D8ECBCDC9A8E42408617E4BCA02F5EC03ED2BB7E9D8E4240E3A46D2CB62F5EC056506E1F9E8E424096E9AA08B72F5EC086A4F3769F8E424084981A4CB72F5EC0975933DBCC8E424079A5961EB92F5EC0B120114DD08E424003E11B2FBA2F5EC02F0DB077D78E4240C6F4016EBA2F5EC02FD29B7AE68E4240584A2F70D22F5EC003F17785E88E4240EF48D717D42F5EC0A2707575E78E42404BE836D7D42F5EC03C6AB73ACA8E4240BADCD40BD52F5EC09C62395CBC8E4240E9FE408BCE2F5EC0435534D56E8E4240E0937CD1CC2F5EC0B23C59896F8E424082E2573ECC2F5EC06F39E322578E424056E75A44C82F5EC06B22C3DB318E4240914B8686C52F5EC08E2FFC402D8E4240DB35B3C8C22F5EC0F41622A6288E4240E174C721C22F5EC06C89A93F258E4240B82567CBC02F5EC071017BB2208E4240A162F2F8BE2F5EC0B07F9E401D8E424079C5BCE6A32F5EC0E7BDEF971C8E4240E76EA24CA12F5EC02AADA45E1E8E4240,Delta Ranch,D-10,34.5 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E6100000010000000103000000010000001C0000008588D09BA22F5EC0677C120B158E424036BC9888CA2F5EC055AEF450178E42402F706F66CC2F5EC00CBA23C3178E4240FB8A9F11CD2F5EC0B608BA091A8E4240872EBC2AD72F5EC0EA1F120F8C8E4240EC6D322CDA2F5EC0BA022B0EBE8E42405961AEE3DD2F5EC04439F314EA8E42401DBFDDD31D305EC091E292C1EE8E42403199C8281C305EC0026E4F10D18E424064C2A03219305EC0C0B237D2AB8E4240811020CF17305EC01A940CE49A8E424075FF877617305EC0B02465A0928E424069CE7CFE14305EC058CE13688B8E424048C3B6D211305EC0F70E1729848E4240B88B906202305EC0F42743D36D8E4240A7CC4B46FB2F5EC0DDD2DECD638E4240FF639395F62F5EC08B98DBDE598E4240B90CC90BF22F5EC043982DB34A8E424085BC0C30E62F5EC067EC883C0B8E4240DAE4C445D92F5EC06457981DC98D424023B5E2CCCC2F5EC0D652C341868D424032BA3FF4C42F5EC0620DFCF35E8D42409B799DE3C22F5EC0B8FAA19E598D42403E491539BF2F5EC03913AC3A548D42404510FE2EB92F5EC0AECAD4FF508D42409E2FBE91A22F5EC0AF8353834A8D4240B62E39BDA12F5EC02EF25C82108E42408588D09BA22F5EC0677C120B158E4240,Delta Ranch,D-11,99.6 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E61000000100000001030000000100000012000000D6203E0A53305EC03585AD82768E4240FDBE5E734D305EC0F10A0B0A358E4240CF77DE4C4A305EC09BFD9A8A1C8E4240F7956C6048305EC0A89C7F17108E4240F727D79E47305EC0BFF3DB4E098E424005386FC643305EC0759E3929008E4240FD705AEC39305EC0EC941C89F18D4240E41E805309305EC0BBB20B90B58D42404B52DEFD06305EC0683A5819B58D4240A71A83E417305EC0BEB57C01218E42405A5AE76C19305EC0370DA130288E4240669742251E305EC065DAF27E358E424032C4602338305EC0A3C0A1BD748E4240E8E7B66D3A305EC05A22FC33788E4240B40453473C305EC0D0BBFDC5798E4240C66233484E305EC02FF1B6947B8E42408B62384853305EC015E324647B8E4240D6203E0A53305EC03585AD82768E4240,Delta Ranch,D-13,32.5 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E6100000010000000103000000010000000D000000029A0B74E02F5EC0D7C763DC258D4240ACB2C1A1DA2F5EC0871ED7E2EE8C4240D1EE9BD3D82F5EC0523C1D51EA8C4240F9E610E1D52F5EC0AE5534D4E38C4240BFCB57BDD12F5EC02BEEBECBDE8C424027F0B71ACD2F5EC0A9D9859EDB8C4240CB0E1346BA2F5EC09113E6A6D28C424066AE471BAC2F5EC02140A7FCCA8C42402C2B52F3A72F5EC0B6A70614C78C4240A88DC1C9A42F5EC0FB5B13B4C48C424068B4FBBAA02F5EC01779988DC48C4240170AC711A12F5EC092403F93218D4240029A0B74E02F5EC0D7C763DC258D4240,Delta Ranch,D-14,21.4 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E610000001000000010300000001000000320000006D5B13D7C3315EC0C5330E7F748B4240A7A5A56DC4315EC05F9505196A8B4240B3918E6AC7315EC0DDF33BD55D8B4240B2C1B855CB315EC0755750FA518B4240FF155606CF315EC0815E54BD458B42402A120D7BD2315EC089E3057E398B42406DE4A38DD3315EC071AC0928308B42408C2FB9D5D0315EC070611CED198B424088B04C5FCD315EC06FCE778AF68A424036E98564CB315EC03B0524D7ED8A424053E177A9C8315EC0F5E2BB7CE88A4240786BC42DC3315EC053A6AF47DF8A4240690E3EA2BB315EC07ED1CBFED28A424021C3D25AB9315EC0C759C1C8CE8A424012AE7EDB91315EC0E73A93D8CC8A424098F80B2D90315EC053D099C8CF8A4240223C7D288F315EC041DAF45ED58A424037E248508E315EC070E82017DF8A4240F1261A098F315EC0F243B3BEED8A4240BC376C0291315EC05E7E03D2F68A4240929BCAF590315EC04F45AB31FA8A42401227254B8E315EC025C34678008B4240DCDCC46C8F315EC03CD83F23038B4240A88CFC2393315EC045EA0927058B4240810855A696315EC01976C448058B4240776523D89A315EC065711F91068B424078A55BFC9F315EC05BD09E22078B4240121F69E8A3315EC0DD2E13DD088B424002B2102CA7315EC035E476BC098B4240DD42DA3BA9315EC072B461D00C8B42405406DACCAA315EC051178ABF118B424023FE68B6AA315EC0395000BF178B4240B20DC39BAA315EC0CC9B44DE1E8B4240709074E8AB315EC06197050B268B4240116EC0B6AD315EC0DD6C8A9C2A8B4240F51AECA5AD315EC08821141C2F8B4240EE6F6BE1AC315EC0FD02E094338B4240D87A1C1AAC315EC0BC4498CD388B424093BE1205AC315EC0F494046D3E8B424054947C3EAE315EC01B8AAE62468B42400C6CE6C7B2315EC07852A04E508B4240A8962779B5315EC0783AC748588B424061EC93F5B7315EC071893F8C608B4240AFCB47D5B7315EC0E694FEFF668B4240279A0D29B9315EC0DCA14E786E8B4240CA707B3FBA315EC05488F622748B42403BA9B007BE315EC0AD2D16A8898B4240D61A1108C9315EC0A0299BB1898B42400E4628C7C4315EC03F625B687C8B42406D5B13D7C3315EC0C5330E7F748B4240,Lone Tree,T-10,30.1 acre,#00FF00,1,medium,#00FF00,0.8,Rye
0106000020E6100000010000000103000000010000000E000000E7971695B8325EC0CE797E25109642403641B13E13335EC0A88A8405129642400CD9BF8513335EC083FF0C080F964240BE67DBAA12335EC01105B65F0996424069AE16B6FC325EC074215A2DE4954240A4D08B31F7325EC0D0018AD8DC9542406060D142F3325EC09A0FF452D995424079CD4D51EF325EC01D734A8DD695424066D244BCD3325EC0D6EED3E6E19542409F3C5434BD325EC06970ACA4E89542405981B3FCAB325EC0982DA740F0954240A950463FAA325EC0CCF4A5BBF295424047611269AA325EC08C0C619DF7954240E7971695B8325EC0CE797E2510964240,Elbon,E-01,19.2 acre,#00FF00,1,medium,#00FF00,0.8,Milkweed
0106000020E61000000100000001030000000100000026000000A79E2B9100335EC0EB119390BC954240690EF9D4FE325EC0E11F5A54B7954240E927402BD9325EC05C887A4A6295424006FA94B0D3325EC09782777668954240B76EB9F7CE325EC0EBC587E96A9542400D444528CC325EC0879BBACE6A9542405F40AAE0C5325EC03896BA9267954240FED03511C3325EC0D6B0EB776795424031E7897EBF325EC02E3CFB756B954240A80F3C22BC325EC0058E1EF670954240CD105AC5B7325EC0197DDAEC7A954240D5122AB0B4325EC024D1866F7D954240ACA06395B1325EC072010C7281954240DB0A61CDAA325EC0AB7CDD91909542407392841EA9325EC07536E88193954240A6F92EBDA6325EC01276460B9695424061B7AC2EA3325EC0672B6DE9989542401E2CFD6D9F325EC0A2949B2599954240CF66DBAF98325EC0FA16188595954240DCF73F7E94325EC0FDD7FCDC9395424096EED0258E325EC0141D6C20959542402178117884325EC0014422049A954240EE72163080325EC07AFA605B9E954240A73814357F325EC018C01C52A195424092E57F217F325EC02F0F9291A6954240D6FC890080325EC0F2500E1AAB9542403A60B37183325EC0F67B1F1BB09542403A54DC218A325EC061E3487BB7954240705FD5D597325EC04F911DFFCF9542407495B5C9A2325EC0EE676A48E4954240EE2B4A43A6325EC00343AF09E79542404F64BC4EA9325EC02F9AC026E79542404D531350CE325EC0DAD43167D895424085B376D5E6325EC0005DA410CE954240F6311C32ED325EC059FB2BADCB954240ACFEE5A3F1325EC001468837CC95424019A4D199F4325EC03C8A4DBFCD954240A79E2B9100335EC0EB119390BC954240,Elbon,E-02,43.8 acre,#FF0000,1,medium,#FF0000,0.8,Cotton Pima
0106000020E6100000010000000103000000010000000F00000075C6439DAA325EC04E4419600D964240893DD4DAAA325EC0DF5AB3B706964240787840EE81325EC02BCF738EC0954240D90199D67C325EC01306A33DBC954240B38A22BD58325EC0C604DB03AD954240D511BCCD53325EC02F5A364FAB95424032756D4215325EC02C788CB679954240DD85FC2FE6315EC0C7867DD2679542400B421069E3315EC0F7B2371D68954240E9A94709E3315EC0F70885BEF1954240D020B63EF4315EC074BEFB1E0896424017F7FEEFF7315EC03A9D9D020C96424035E9C3E642325EC04F2D00B10D964240C7FEE41448325EC0011586020C96424075C6439DAA325EC04E4419600D964240,Elbon,E-03,95 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E61000000100000001030000000100000029000000E982024AE1315EC0D51AC368659542401BB816F8DE315EC0C82C70D26395424075FC097A8C315EC0CE6FAA9844954240CFCE487489315EC0DDF987FB429542404DC34E1487315EC0902CC22445954240435C11A984315EC0BADCA94D4A9542405833E8F582315EC0E47F725D4E95424068749E1A82315EC08C4E92D5589542404E2B573180315EC0BA1C60447B954240A26DDB9B7F315EC0D0B0071F83954240B7AEEE347E315EC0E8A714D2929542403B54FF537D315EC0C41A0BCA9E954240FEC893447C315EC090A9C120B7954240D8F7B8B47B315EC0A28A917BBD9542406918D0737A315EC0ABDDC50FC39542406745E77579315EC0C0C847C6C69542405A46359479315EC0C6B33B02CC9542403B49C5A87B315EC03D4B53F6CD95424062C2ED2E7F315EC0BE6A3858CD954240896BF27B82315EC013FEEFF7CB9542406FCBA44F85315EC077AB1AF3CA9542406538A2B28A315EC0F687F026CB9542403221DB9F8E315EC02C53DA0CCF954240B0785D7493315EC01C7A873BD5954240087174A996315EC0200F8D3ADA954240C3EAA3969A315EC0C4617320DE954240BBAA113E9E315EC000A1D0A3E4954240616CCC05A0315EC0FD052815EB9542409DE57A69A2315EC0AC9F92ECF79542404593BB64A4315EC0A249ED9F009642402F8A5A10A8315EC0CE52660306964240F473C22AAD315EC0CE839494099642400F01E302B3315EC03EC9C88C0A964240F8437FEAD1315EC02863BB750C964240832E0366D3315EC04A733EE909964240D1065252D5315EC09E69979B06964240C8FB059DD6315EC063F9B567FE95424083859651D8315EC08A08EDF7F995424006FFF4AEDF315EC0AFFE751EF395424063F9155BE1315EC0FFB55CEEF0954240E982024AE1315EC0D51AC36865954240,Elbon,E-04,72.4 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E610000001000000010300000001000000240000002BDDEEBC4B325EC0DC84FE80F89442400D783CB9FF315EC0E1BBA0290F954240264AEB81F3315EC0E77C8A5411954240BCA96426C1315EC03360BBF11F95424065443BDCAF315EC084AEC48B24954240655D3ECAA5315EC001EEF52A249542403B4DFC29A0315EC0F5D8E054249542404A587B0B9B315EC0949692E321954240CB1BB36796315EC0F73BD7B61E954240E66A2E1094315EC0DE8650A01E95424097EC280B8C315EC063A1DB33329542406225C0048B315EC09F4EBE8435954240C4A60AF18A315EC0145530C43A9542406BE735C4B6315EC0B573164A4A9542404C6FA669D3315EC03F9BA83D56954240BDB8A3D8F9315EC0C47F06EF659542405397615B0E325EC0DC15F5736D9542408AB81BBD16325EC035056D247195424060D1682C21325EC0A2FDADA87895424064078AD541325EC09FA85FA2929542406BF51B584E325EC054F7727A9C9542407B6E54F359325EC0CEB5C209A4954240F2C123E279325EC0883483BBAF95424047132F1C7A325EC03D5ADFE2AA9542402AA871C479325EC0ED57373FA29542403B822FF477325EC03407CF0D9E9542406927E92F75325EC0825E41F39A9542402A25689E73325EC0988E290496954240B47E0C5B72325EC0A957AA378C9542405EB4141E70325EC0555A030285954240EC6C6A596C325EC02150763D7695424005A9CF6067325EC05021EA8C5995424094F9939663325EC0EED61F484C9542408A8B2FBD5F325EC07DF27D02339542404953E6F44E325EC05622F2BFFC9442402BDDEEBC4B325EC0DC84FE80F8944240,Elbon,E-05,89 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E610000001000000010300000001000000240000001719172D19325EC084E577338A9442402103008036325EC099BB5210F8944240F675FC5041325EC0E1704AF5F49442407131C35841325EC083E184E0F29442400DC3C7D03F325EC0EC56EEEFE49442402EE81F013F325EC07375DF16E194424018E0AE1E3D325EC0E8A1CB81DC944240B63B4EC239325EC05DA3C817D5944240AAE6334137325EC0F4D6B467CE944240B5D6974B33325EC08D2FFF92B49442401DFDAF7E33325EC078CAA455AE944240490F158634325EC06F535E44A39442403299D41D36325EC03EA6EC1E9E944240F645880B39325EC0A42D4D9896944240C04DC1313A325EC06D6046209294424045D586EF3A325EC0B8981BE88B944240089E775B3C325EC0AA4364A18394424092C1689B3E325EC0B9D786197E9442406865A2D843325EC0DCBF774B789442405B0BCD9248325EC041359C78759442400349F28948325EC06655DE0972944240C81FE79648325EC00BA2E3916E944240920F1B9342325EC0232DED064D944240EAA345D93F325EC09CEE90AD469442405F4DCD0536325EC045DBC1973C944240145E57E933325EC086BC2BB238944240EF4CCE3B32325EC06C58CED0349442403FE40E7031325EC051C151ED2F944240BD987F3130325EC0E93B08102C9442408FC73CDC2D325EC00C333981289442409D78FF552B325EC070D7583423944240430CDE1006325EC0A715231DAB93424043D7385303325EC0EC2516CEA5934240D8D50FC000325EC0D09029F9A393424054965587DA315EC018BEE170A89342401719172D19325EC084E577338A944240,Elbon,E-06,57.8 acre,#FF0000,1,medium,#FF0000,0.8,Carrots
0106000020E61000000100000001030000000100000010000000DEC4CC4F11315EC0F455F9C0508B4240EAC9948110315EC0AF69DF90E48A4240DEDBA25D10315EC056D3332FDE8A42402609D09910315EC0630429C8A88A4240658CC5A7CC305EC0C565A73CA78A4240001D3F15CC305EC03B2BD4BBD98A42401EDE95DFCB305EC041632B67248B4240ADD95A8FE1305EC0B9DA292F3D8B42403F23DCF1E5305EC0A9E79779418B4240A7CC5B47E8305EC082F725F0418B4240EDE8712800315EC0D7EBA3B6418B42404979278A01315EC0FB130844438B4240C1B2330001315EC0B2D01D28518B4240170E9C7702315EC0CCFD98CD538B42403DE509570F315EC09436CAE9538B4240DEC4CC4F11315EC0F455F9C0508B4240,Lone Tree,T-07,46.9 acre,#FF0000,1,medium,#FF0000,0.8,Cotton Pima
0106000020E6100000010000000103000000010000001A000000738F777510315EC093C8BC06A48A42404AEA6E610C315EC065EED75A998A4240CD0A4AEB07315EC0224F64F48B8A42408FE00D7305315EC0F604961C878A4240629FE36E01315EC04546BC3B838A4240AB2893E2FB305EC0120306867E8A4240101DEE4FF3305EC0C41FFC92788A42405DD418D6EF305EC0C41B6B31768A42407659A678EE305EC0008E2484738A4240EA03D718EE305EC0BF404A206D8A4240224BDC5EED305EC061C6A9D85E8A4240EC3F4C35ED305EC0477BFDF6598A424074D42515EC305EC0DCF701EC568A4240E0A7EFC3E9305EC0E04D9355558A42400A681BBBE2305EC03054AF31568A42404ADB9934DF305EC0935DAD2F578A42403FB7C8C2DA305EC0D076BE04578A42401E9A1499D5305EC0D191E8F2578A42403A9C9F21D1305EC0DEE3CE47598A42402ED920C5CE305EC065450BB15A8A424068EE0E18CD305EC04874F2405D8A42402D23D47ACC305EC0065FE71B778A424065DCAF5FCB305EC039DC1FC77C8A424088A52D95C8305EC055F713637F8A42400944837BC8305EC09EB10102A38A4240738F777510315EC093C8BC06A48A4240,Lone Tree,T-08,17 acre,#FF0000,1,medium,#FF0000,0.8,Cotton Pima
